Path,Heroes,Talents,Exp,Win
"['tree1', 'bush2', 'bush3', 'cave']","[('meijo', 'warrior'), ('heijo', 'cleric'), ('seino', 'cleric')]","{'meijo': ['Prepared', 'Well Rounded'], 'heijo': ['Domain War'], 'seino': ['Domain Stone', 'Mud Ground']}",16,False
"['bush1', 'tree4', 'bush4', 'cave']","[('seino', 'cleric'), ('wuhani', 'wizard'), ('duomo', 'warrior')]","{'seino': ['Domain War'], 'wuhani': ['Dissolver'], 'duomo': ['Threatening']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('fantti', 'cleric'), ('seino', 'cleric'), ('auri', 'thief')]","{'fantti': ['Domain War'], 'seino': ['Domain Stone', 'Mud Ground'], 'auri': ['Precise Strikes', 'Precise Strikes']}",16,False
"['tree1', 'bush2', 'bush3', 'cave']","[('huho', 'bard'), ('heijo', 'cleric'), ('duomo', 'warrior')]","{'huho': ['Helpful tune'], 'heijo': ['Domain Flame'], 'duomo': ['Well Rounded']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('pouko', 'ranger'), ('feetu', 'paladin'), ('zaku', 'paladin')]","{'pouko': ['Hunter'], 'feetu': ['Holy Presence'], 'zaku': ['Overwhelming Presence']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('feetu', 'paladin'), ('baawo', 'wizard'), ('zaku', 'paladin')]","{'feetu': ['Healing hands'], 'baawo': ['Fire Gush'], 'zaku': ['Inspiring Presence']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('marvi', 'thief'), ('domi', 'barbarian'), ('bouko', 'warrior')]","{'marvi': ['Precise Strikes', 'Deadly'], 'domi': ['Savage', 'Intimidating Presence'], 'bouko': ['Armored', 'Intimidating']}",16,False
"['tree1', 'tree2', 'bush2', 'cave']","[('urri', 'thief'), ('auri', 'thief'), ('domi', 'barbarian')]","{'urri': ['Agile'], 'auri': ['Inconspicuous'], 'domi': ['Savage']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('baawo', 'wizard'), ('insio', 'thief'), ('auri', 'thief')]","{'baawo': ['Fire Gush'], 'insio': ['Nimble'], 'auri': ['Inconspicuous']}",2,False
"['tree1', 'bush2', 'bush3', 'cave']","[('urri', 'thief'), ('zaku', 'paladin'), ('fantti', 'cleric')]","{'urri': ['Deadly', 'Greedy'], 'zaku': ['Overwhelming Presence'], 'fantti': ['Domain War', 'Zealous']}",16,False
"['bush1', 'tree3', 'bush4', 'cave']","[('meijo', 'warrior'), ('lustav', 'bard'), ('fantti', 'cleric')]","{'meijo': ['Prepared'], 'lustav': ['Virtuoso'], 'fantti': ['Domain Warmth']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('meijo', 'warrior'), ('pouko', 'ranger'), ('zaku', 'paladin')]","{'meijo': ['Dangerous'], 'pouko': ['Survival Skills'], 'zaku': ['Holy Presence']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('duomo', 'warrior'), ('yanne', 'ranger'), ('tyrki', 'wizard')]","{'duomo': ['Intimidating'], 'yanne': ['Green Power'], 'tyrki': ['Freezing Wind']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('feetu', 'paladin'), ('ohannes', 'wizard'), ('domi', 'barbarian')]","{'feetu': ['Smite'], 'ohannes': ['Dissolver'], 'domi': ['Rage']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('tyrki', 'wizard'), ('ohannes', 'wizard'), ('heijo', 'cleric')]","{'tyrki': ['Storm Child'], 'ohannes': ['Burn'], 'heijo': ['Domain Warmth']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('tekka', 'barbarian'), ('baawo', 'wizard'), ('seino', 'cleric')]","{'tekka': ['Intimidating Presence'], 'baawo': ['Storm Child'], 'seino': ['Domain Warmth']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('meijo', 'warrior'), ('pouko', 'ranger'), ('duomo', 'warrior')]","{'meijo': ['Well Rounded', 'Dangerous'], 'pouko': ['Green Power'], 'duomo': ['Threatening', 'Prepared']}",16,False
"['bush1', 'tree3', 'bush4', 'cave']","[('bouko', 'warrior'), ('tekka', 'barbarian'), ('insio', 'thief')]","{'bouko': ['Well Rounded'], 'tekka': ['Naturally Hardy', 'Iron Skin'], 'insio': ['Ambush', 'Precise Strikes']}",18,False
"['bush1', 'tree3', 'bush4', 'cave']","[('yanne', 'ranger'), ('auri', 'thief'), ('pouko', 'ranger')]","{'yanne': ['Thorn Strike', 'Thorn Strike'], 'auri': ['Deadly', 'Nimble'], 'pouko': ['Thorn Strike']}",18,False
"['tree1', 'tree2', 'bush2', 'cave']","[('feetu', 'paladin'), ('lustav', 'bard'), ('bouko', 'warrior')]","{'feetu': ['Protective Presence'], 'lustav': ['Helpful tune'], 'bouko': ['Threatening']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('feetu', 'paladin'), ('insio', 'thief'), ('marvi', 'thief')]","{'feetu': ['Healing hands'], 'insio': ['Nimble'], 'marvi': ['Deadly', 'Deadly']}",17,False
"['bush1', 'tree4', 'bush4', 'cave']","[('duomo', 'warrior'), ('auri', 'thief'), ('tekka', 'barbarian')]","{'duomo': ['Threatening', 'Ominous'], 'auri': ['Inconspicuous', 'Deadly'], 'tekka': ['Violent Nature', 'Intimidating Presence']}",17,False
"['bush1', 'tree3', 'bush4', 'cave']","[('molli', 'cleric'), ('duomo', 'warrior'), ('feetu', 'paladin')]","{'molli': ['Domain Tempest', 'Speed of Wind'], 'duomo': ['Dangerous'], 'feetu': ['Smite', 'Holy Presence']}",18,False
"['tree1', 'bush2', 'bush3', 'cave']","[('yanne', 'ranger'), ('wuhani', 'wizard'), ('seino', 'cleric')]","{'yanne': ['Survival Skills'], 'wuhani': ['Freezing Wind'], 'seino': ['Domain War']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('wuhani', 'wizard'), ('auri', 'thief'), ('huho', 'bard')]","{'wuhani': ['Burn'], 'auri': ['Greedy'], 'huho': ['Acid Splash']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('seino', 'cleric'), ('tekka', 'barbarian'), ('auri', 'thief')]","{'seino': ['Domain Tempest'], 'tekka': ['Savage'], 'auri': ['Ambush']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('surho', 'warrior'), ('auri', 'thief'), ('tyrki', 'wizard')]","{'surho': ['Dangerous'], 'auri': ['Agile'], 'tyrki': ['Fire Gush']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('tyrki', 'wizard'), ('pouko', 'ranger'), ('urri', 'thief')]","{'tyrki': ['Freezing Wind'], 'pouko': ['Grasping Roots'], 'urri': ['Deadly']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('domi', 'barbarian'), ('zaku', 'paladin'), ('molli', 'cleric')]","{'domi': ['Violent Nature'], 'zaku': ['Healing hands'], 'molli': ['Domain Tempest']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('fantti', 'cleric'), ('tekka', 'barbarian'), ('heijo', 'cleric')]","{'fantti': ['Domain War', 'Zealous'], 'tekka': ['Naturally Hardy'], 'heijo': ['Domain Warmth']}",16,False
"['bush1', 'tree4', 'bush4', 'cave']","[('tekka', 'barbarian'), ('marvi', 'thief'), ('heijo', 'cleric')]","{'tekka': ['Violent Nature'], 'marvi': ['Nimble'], 'heijo': ['Domain Stone']}",8,False
"['bush1', 'tree3', 'bush4', 'cave']","[('duomo', 'warrior'), ('huho', 'bard'), ('auri', 'thief')]","{'duomo': ['Ominous'], 'huho': ['Rapid Tune'], 'auri': ['Deadly']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('feetu', 'paladin'), ('ohannes', 'wizard'), ('wuhani', 'wizard')]","{'feetu': ['Inspiring Presence'], 'ohannes': ['Icicle'], 'wuhani': ['Freezing Wind']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('ohannes', 'wizard'), ('feetu', 'paladin'), ('molli', 'cleric')]","{'ohannes': ['Fire Gush'], 'feetu': ['Overwhelming Presence'], 'molli': ['Domain Tempest']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('pouko', 'ranger'), ('molli', 'cleric'), ('insio', 'thief')]","{'pouko': ['Thorn Strike'], 'molli': ['Domain Warmth', 'Heal Wounds'], 'insio': ['Precise Strikes', 'Nimble']}",18,False
"['tree1', 'tree2', 'bush2', 'cave']","[('duomo', 'warrior'), ('huho', 'bard'), ('urri', 'thief')]","{'duomo': ['Ominous'], 'huho': ['Nimble Fingers'], 'urri': ['Deadly']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('marvi', 'thief'), ('auri', 'thief'), ('domi', 'barbarian')]","{'marvi': ['Greedy'], 'auri': ['Agile'], 'domi': ['Iron Skin']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('heijo', 'cleric'), ('urri', 'thief'), ('wuhani', 'wizard')]","{'heijo': ['Domain Flame'], 'urri': ['Nimble'], 'wuhani': ['Acid Splash']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('huho', 'bard'), ('insio', 'thief'), ('fantti', 'cleric')]","{'huho': ['Rapid Tune'], 'insio': ['Agile'], 'fantti': ['Domain Warmth']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('auri', 'thief'), ('surho', 'warrior'), ('urri', 'thief')]","{'auri': ['Inconspicuous'], 'surho': ['Intimidating'], 'urri': ['Greedy']}",8,False
"['bush1', 'tree3', 'bush4', 'cave']","[('pouko', 'ranger'), ('yanne', 'ranger'), ('baawo', 'wizard')]","{'pouko': ['Swift'], 'yanne': ['Grasping Roots'], 'baawo': ['Fire Gush']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('domi', 'barbarian'), ('auri', 'thief'), ('tekka', 'barbarian')]","{'domi': ['Rage', 'Naturally Hardy'], 'auri': ['Greedy', 'Greedy'], 'tekka': ['Violent Nature']}",16,False
"['bush1', 'tree4', 'bush4', 'cave']","[('bouko', 'warrior'), ('lustav', 'bard'), ('feetu', 'paladin')]","{'bouko': ['Well Rounded'], 'lustav': ['Helpful tune'], 'feetu': ['Smite']}",8,False
"['bush1', 'tree3', 'bush4', 'cave']","[('heijo', 'cleric'), ('auri', 'thief'), ('insio', 'thief')]","{'heijo': ['Domain War'], 'auri': ['Inconspicuous'], 'insio': ['Agile']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('zaku', 'paladin'), ('urri', 'thief'), ('domi', 'barbarian')]","{'zaku': ['Protective Presence'], 'urri': ['Greedy'], 'domi': ['Primal Brutality']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('urri', 'thief'), ('bouko', 'warrior'), ('pouko', 'ranger')]","{'urri': ['Deadly', 'Inconspicuous'], 'bouko': ['Ominous', 'Armored'], 'pouko': ['Survival Skills', 'Survival Skills']}",16,False
"['bush1', 'tree4', 'bush4', 'cave']","[('baawo', 'wizard'), ('wuhani', 'wizard'), ('domi', 'barbarian')]","{'baawo': ['Freezing Wind'], 'wuhani': ['Fire Gush'], 'domi': ['Intimidating Presence']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('duomo', 'warrior'), ('heijo', 'cleric'), ('pouko', 'ranger')]","{'duomo': ['Ominous'], 'heijo': ['Domain Warmth'], 'pouko': ['Survival Skills']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('surho', 'warrior'), ('tekka', 'barbarian'), ('tyrki', 'wizard')]","{'surho': ['Prepared'], 'tekka': ['Violent Nature'], 'tyrki': ['Dissolver']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('urri', 'thief'), ('yanne', 'ranger'), ('feetu', 'paladin')]","{'urri': ['Precise Strikes'], 'yanne': ['Grudge'], 'feetu': ['Holy Presence']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('marvi', 'thief'), ('bouko', 'warrior'), ('feetu', 'paladin')]","{'marvi': ['Precise Strikes', 'Inconspicuous'], 'bouko': ['Prepared', 'Prepared'], 'feetu': ['Crusader', 'Healing hands']}",18,False
"['bush1', 'tree4', 'bush4', 'cave']","[('domi', 'barbarian'), ('seino', 'cleric'), ('wuhani', 'wizard')]","{'domi': ['Savage', 'Violent Nature'], 'seino': ['Domain Tempest', 'Speed of Wind'], 'wuhani': ['Storm Child']}",17,False
"['tree1', 'tree2', 'bush2', 'cave']","[('tyrki', 'wizard'), ('urri', 'thief'), ('lustav', 'bard')]","{'tyrki': ['Storm Child'], 'urri': ['Ambush'], 'lustav': ['Icicle']}",5,False
"['tree1', 'bush2', 'bush3', 'cave']","[('fantti', 'cleric'), ('wuhani', 'wizard'), ('huho', 'bard')]","{'fantti': ['Domain Warmth'], 'wuhani': ['Acid Splash'], 'huho': ['Acid Splash']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('meijo', 'warrior'), ('pouko', 'ranger'), ('bouko', 'warrior')]","{'meijo': ['Dangerous', 'Prepared'], 'pouko': ['Grudge', 'Thorn Strike'], 'bouko': ['Prepared', 'Intimidating']}",18,False
"['tree1', 'bush2', 'bush3', 'cave']","[('pouko', 'ranger'), ('surho', 'warrior'), ('wuhani', 'wizard')]","{'pouko': ['Survival Skills', 'Green Power'], 'surho': ['Dangerous', 'Well Rounded'], 'wuhani': ['Icicle', 'Storm Child']}",16,False
"['bush1', 'tree4', 'bush4', 'cave']","[('yanne', 'ranger'), ('auri', 'thief'), ('insio', 'thief')]","{'yanne': ['Grudge'], 'auri': ['Greedy'], 'insio': ['Greedy']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('tekka', 'barbarian'), ('zaku', 'paladin'), ('yanne', 'ranger')]","{'tekka': ['Rage'], 'zaku': ['Smite'], 'yanne': ['Hunter']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('duomo', 'warrior'), ('lustav', 'bard'), ('yanne', 'ranger')]","{'duomo': ['Prepared'], 'lustav': ['Nimble Fingers'], 'yanne': ['Hunter']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('lustav', 'bard'), ('duomo', 'warrior'), ('marvi', 'thief')]","{'lustav': ['Helpful tune'], 'duomo': ['Intimidating'], 'marvi': ['Nimble']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('tyrki', 'wizard'), ('huho', 'bard'), ('bouko', 'warrior')]","{'tyrki': ['Freezing Wind'], 'huho': ['Acid Splash'], 'bouko': ['Intimidating']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('baawo', 'wizard'), ('yanne', 'ranger'), ('insio', 'thief')]","{'baawo': ['Freezing Wind'], 'yanne': ['Survival Skills'], 'insio': ['Nimble']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('yanne', 'ranger'), ('tyrki', 'wizard'), ('meijo', 'warrior')]","{'yanne': ['Survival Skills'], 'tyrki': ['Lightning Zap'], 'meijo': ['Well Rounded']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('ohannes', 'wizard'), ('feetu', 'paladin'), ('baawo', 'wizard')]","{'ohannes': ['Storm Child'], 'feetu': ['Inspiring Presence'], 'baawo': ['Icicle']}",5,False
"['bush1', 'tree4', 'bush4', 'cave']","[('molli', 'cleric'), ('heijo', 'cleric'), ('tekka', 'barbarian')]","{'molli': ['Domain Flame'], 'heijo': ['Domain Stone'], 'tekka': ['Naturally Hardy']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('meijo', 'warrior'), ('heijo', 'cleric'), ('duomo', 'warrior')]","{'meijo': ['Intimidating', 'Dangerous'], 'heijo': ['Domain Warmth'], 'duomo': ['Threatening', 'Ominous']}",16,False
"['bush1', 'tree3', 'bush4', 'cave']","[('yanne', 'ranger'), ('heijo', 'cleric'), ('tekka', 'barbarian')]","{'yanne': ['Hunter', 'Green Power'], 'heijo': ['Domain Warmth', 'Comfort'], 'tekka': ['Savage', 'Iron Skin']}",18,False
"['tree1', 'bush2', 'bush3', 'cave']","[('ohannes', 'wizard'), ('huho', 'bard'), ('duomo', 'warrior')]","{'ohannes': ['Acid Splash'], 'huho': ['Lound Tune'], 'duomo': ['Threatening']}",3,False
"['bush1', 'tree3', 'bush4', 'cave']","[('heijo', 'cleric'), ('feetu', 'paladin'), ('urri', 'thief')]","{'heijo': ['Domain Warmth', 'Heal Wounds'], 'feetu': ['Overwhelming Presence'], 'urri': ['Deadly', 'Agile']}",18,False
"['bush1', 'tree4', 'bush4', 'cave']","[('pouko', 'ranger'), ('seino', 'cleric'), ('auri', 'thief')]","{'pouko': ['Grasping Roots'], 'seino': ['Domain Stone'], 'auri': ['Inconspicuous']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('auri', 'thief'), ('tekka', 'barbarian'), ('duomo', 'warrior')]","{'auri': ['Agile'], 'tekka': ['Savage', 'Rage'], 'duomo': ['Well Rounded', 'Prepared']}",16,False
"['tree1', 'bush2', 'bush3', 'cave']","[('zaku', 'paladin'), ('auri', 'thief'), ('fantti', 'cleric')]","{'zaku': ['Holy Presence'], 'auri': ['Agile'], 'fantti': ['Domain Stone']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('zaku', 'paladin'), ('feetu', 'paladin'), ('heijo', 'cleric')]","{'zaku': ['Smite'], 'feetu': ['Inspiring Presence'], 'heijo': ['Domain War']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('marvi', 'thief'), ('huho', 'bard'), ('bouko', 'warrior')]","{'marvi': ['Greedy'], 'huho': ['Rapid Tune'], 'bouko': ['Prepared']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('ohannes', 'wizard'), ('tyrki', 'wizard'), ('molli', 'cleric')]","{'ohannes': ['Icicle'], 'tyrki': ['Icicle'], 'molli': ['Domain Stone']}",3,False
"['tree1', 'tree2', 'bush2', 'cave']","[('seino', 'cleric'), ('urri', 'thief'), ('yanne', 'ranger')]","{'seino': ['Domain Warmth'], 'urri': ['Greedy'], 'yanne': ['Swift']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('pouko', 'ranger'), ('heijo', 'cleric'), ('tekka', 'barbarian')]","{'pouko': ['Survival Skills', 'Thorn Strike'], 'heijo': ['Domain Tempest', 'Speed of Wind'], 'tekka': ['Intimidating Presence']}",16,False
"['bush1', 'tree3', 'bush4', 'cave']","[('auri', 'thief'), ('zaku', 'paladin'), ('feetu', 'paladin')]","{'auri': ['Nimble'], 'zaku': ['Smite'], 'feetu': ['Inspiring Presence']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('meijo', 'warrior'), ('auri', 'thief'), ('duomo', 'warrior')]","{'meijo': ['Ominous'], 'auri': ['Greedy'], 'duomo': ['Intimidating', 'Dangerous']}",17,False
"['tree1', 'bush2', 'bush3', 'cave']","[('tekka', 'barbarian'), ('pouko', 'ranger'), ('fantti', 'cleric')]","{'tekka': ['Savage', 'Rage'], 'pouko': ['Swift', 'Green Power'], 'fantti': ['Domain Tempest']}",16,False
"['bush1', 'tree4', 'bush4', 'cave']","[('pouko', 'ranger'), ('domi', 'barbarian'), ('huho', 'bard')]","{'pouko': ['Green Power'], 'domi': ['Violent Nature'], 'huho': ['Icicle']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('seino', 'cleric'), ('insio', 'thief'), ('huho', 'bard')]","{'seino': ['Domain Tempest'], 'insio': ['Agile'], 'huho': ['Nimble Fingers']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('fantti', 'cleric'), ('huho', 'bard'), ('surho', 'warrior')]","{'fantti': ['Domain Flame'], 'huho': ['Nimble Fingers'], 'surho': ['Armored']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('auri', 'thief'), ('marvi', 'thief'), ('feetu', 'paladin')]","{'auri': ['Precise Strikes', 'Deadly'], 'marvi': ['Ambush', 'Deadly'], 'feetu': ['Protective Presence']}",17,False
"['tree1', 'tree2', 'bush2', 'cave']","[('zaku', 'paladin'), ('bouko', 'warrior'), ('seino', 'cleric')]","{'zaku': ['Crusader'], 'bouko': ['Threatening'], 'seino': ['Domain Stone']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('huho', 'bard'), ('ohannes', 'wizard'), ('baawo', 'wizard')]","{'huho': ['Lound Tune'], 'ohannes': ['Freezing Wind'], 'baawo': ['Burn']}",2,False
"['bush1', 'tree3', 'bush4', 'cave']","[('feetu', 'paladin'), ('marvi', 'thief'), ('ohannes', 'wizard')]","{'feetu': ['Inspiring Presence'], 'marvi': ['Nimble'], 'ohannes': ['Burn']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('huho', 'bard'), ('baawo', 'wizard'), ('zaku', 'paladin')]","{'huho': ['Nimble Fingers'], 'baawo': ['Acid Splash'], 'zaku': ['Holy Presence']}",8,False
"['bush1', 'tree3', 'bush4', 'cave']","[('feetu', 'paladin'), ('surho', 'warrior'), ('insio', 'thief')]","{'feetu': ['Protective Presence', 'Inspiring Presence'], 'surho': ['Dangerous', 'Intimidating'], 'insio': ['Deadly', 'Deadly']}",18,False
"['tree1', 'tree2', 'bush2', 'cave']","[('feetu', 'paladin'), ('ohannes', 'wizard'), ('auri', 'thief')]","{'feetu': ['Healing hands'], 'ohannes': ['Lightning Zap'], 'auri': ['Greedy']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('auri', 'thief'), ('urri', 'thief'), ('domi', 'barbarian')]","{'auri': ['Greedy'], 'urri': ['Precise Strikes', 'Greedy'], 'domi': ['Intimidating Presence', 'Violent Nature']}",18,False
"['bush1', 'tree4', 'bush4', 'cave']","[('baawo', 'wizard'), ('ohannes', 'wizard'), ('feetu', 'paladin')]","{'baawo': ['Storm Child'], 'ohannes': ['Dissolver'], 'feetu': ['Protective Presence']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('meijo', 'warrior'), ('zaku', 'paladin'), ('fantti', 'cleric')]","{'meijo': ['Well Rounded'], 'zaku': ['Holy Presence'], 'fantti': ['Domain Flame']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('ohannes', 'wizard'), ('bouko', 'warrior'), ('zaku', 'paladin')]","{'ohannes': ['Dissolver'], 'bouko': ['Intimidating'], 'zaku': ['Crusader']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('domi', 'barbarian'), ('yanne', 'ranger'), ('baawo', 'wizard')]","{'domi': ['Naturally Hardy'], 'yanne': ['Grudge'], 'baawo': ['Fire Gush']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('auri', 'thief'), ('bouko', 'warrior'), ('tyrki', 'wizard')]","{'auri': ['Inconspicuous'], 'bouko': ['Prepared', 'Ominous'], 'tyrki': ['Icicle', 'Dissolver']}",17,False
"['bush1', 'tree3', 'bush4', 'cave']","[('fantti', 'cleric'), ('heijo', 'cleric'), ('auri', 'thief')]","{'fantti': ['Domain Flame'], 'heijo': ['Domain Tempest'], 'auri': ['Ambush']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('fantti', 'cleric'), ('ohannes', 'wizard'), ('pouko', 'ranger')]","{'fantti': ['Domain Warmth'], 'ohannes': ['Fire Gush'], 'pouko': ['Survival Skills']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('bouko', 'warrior'), ('insio', 'thief'), ('heijo', 'cleric')]","{'bouko': ['Well Rounded'], 'insio': ['Nimble'], 'heijo': ['Domain War']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('auri', 'thief'), ('heijo', 'cleric'), ('ohannes', 'wizard')]","{'auri': ['Agile'], 'heijo': ['Domain Tempest'], 'ohannes': ['Storm Child']}",2,False
"['tree1', 'bush2', 'bush3', 'cave']","[('duomo', 'warrior'), ('ohannes', 'wizard'), ('urri', 'thief')]","{'duomo': ['Prepared'], 'ohannes': ['Lightning Zap'], 'urri': ['Nimble']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('surho', 'warrior'), ('auri', 'thief'), ('baawo', 'wizard')]","{'surho': ['Dangerous'], 'auri': ['Greedy'], 'baawo': ['Acid Splash']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('marvi', 'thief'), ('wuhani', 'wizard'), ('auri', 'thief')]","{'marvi': ['Agile'], 'wuhani': ['Freezing Wind'], 'auri': ['Deadly']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('insio', 'thief'), ('ohannes', 'wizard'), ('marvi', 'thief')]","{'insio': ['Precise Strikes'], 'ohannes': ['Dissolver'], 'marvi': ['Precise Strikes']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('fantti', 'cleric'), ('huho', 'bard'), ('auri', 'thief')]","{'fantti': ['Domain Tempest'], 'huho': ['Acid Splash'], 'auri': ['Precise Strikes']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('tyrki', 'wizard'), ('urri', 'thief'), ('zaku', 'paladin')]","{'tyrki': ['Burn', 'Lightning Zap'], 'urri': ['Deadly', 'Ambush'], 'zaku': ['Protective Presence', 'Protective Presence']}",18,False
